CustomerID,PurchaseCount,TotalSpent,AvgUnitPrice,UniqueItems,LastPurchaseDate
13939.0,3,568.55,1.1835555555555555,43,2011-11-16 13:33:00
13940.0,4,839.14,3.121428571428571,39,2011-11-22 15:15:00
13941.0,5,5112.96,3.8584444444444443,24,2011-11-18 09:43:00
13946.0,3,561.5699999999999,1.679090909090909,11,2011-09-21 13:33:00
13947.0,1,90.6,2.93,5,2011-10-05 14:42:00
13948.0,1,102.0,3.9499999999999997,3,2010-12-14 10:18:00
13949.0,6,2427.32,1.456625,124,2011-12-07 09:35:00
13950.0,4,745.06,4.589714285714285,33,2011-11-28 14:44:00
13951.0,3,674.45,3.4892307692307694,38,2011-06-16 16:43:00
13952.0,2,3251.071,3.9832919708029197,120,2011-05-06 09:00:00
13953.0,7,3515.68,2.293,8,2011-12-02 16:04:00
13954.0,2,439.92,5.4508,24,2011-12-08 12:50:00
13955.0,2,322.96,3.016060606060606,33,2011-07-08 17:19:00
13956.0,5,1026.42,3.4226973684210527,123,2011-12-04 13:20:00
13959.0,3,598.2,2.2039130434782606,79,2011-09-21 15:06:00
13960.0,2,230.22,2.105,11,2011-11-18 15:27:00
13962.0,2,169.55,7.019090909090909,11,2011-11-18 08:47:00
13963.0,4,664.54,3.2680000000000002,35,2011-02-04 14:43:00
13967.0,1,80.7,3.6,2,2011-07-17 12:02:00
13969.0,18,9053.94,2.954297124600639,334,2011-12-02 15:11:00
13971.0,8,2758.26,2.225167785234899,118,2011-11-21 12:06:00
13972.0,2,190.25,2.546,15,2011-09-30 11:54:00
13973.0,1,264.7,3.7563636363636363,11,2011-02-25 15:21:00
13974.0,1,413.59000000000003,2.1967857142857143,28,2011-10-21 14:41:00
13975.0,6,2526.28,2.1954142011834317,240,2011-11-08 13:19:00
13976.0,1,357.98,3.568,10,2011-05-17 09:13:00
13978.0,2,196.79000000000002,1.2106666666666668,14,2011-11-25 11:36:00
13979.0,1,869.87,1.8322222222222222,54,2011-09-27 13:32:00
13980.0,1,200.14,3.9145454545454546,11,2011-10-10 13:34:00
13982.0,4,1871.81,2.232072072072072,72,2011-10-31 16:24:00
13983.0,12,2603.43,6.329999999999999,91,2011-11-10 11:06:00
13984.0,5,920.51,2.10875,14,2011-11-13 12:38:00
13985.0,15,7060.13,2.384498567335244,108,2011-12-05 17:06:00
13986.0,1,320.46,1.8615384615384616,12,2011-11-22 15:00:00
13988.0,6,4147.96,2.99974358974359,188,2011-11-20 10:15:00
13989.0,2,1266.08,2.6253658536585367,33,2011-10-05 09:47:00
13990.0,1,311.3,2.66,16,2011-05-10 15:19:00
13991.0,6,855.97,1.4925000000000002,58,2011-11-27 16:18:00
13992.0,1,76.8,1.17,5,2011-11-09 15:23:00
13993.0,9,3466.36,5.586942148760331,66,2011-10-28 09:06:00
13994.0,6,2313.14,3.8118064516129033,122,2011-12-06 11:05:00
13995.0,5,1393.69,2.227558139534884,55,2011-11-24 14:22:00
13999.0,12,3901.81,2.274903846153846,102,2011-11-29 13:40:00
14000.0,1,635.66,1.9493333333333334,15,2011-05-12 16:50:00
14001.0,3,2043.0800000000002,3.536153846153846,34,2011-10-25 10:31:00
14002.0,2,529.73,2.411489361702128,47,2011-07-28 15:55:00
14004.0,7,4582.64,2.8440350877192984,102,2011-10-27 14:40:00
14005.0,5,2874.72,2.205238095238095,53,2011-11-30 12:41:00
14006.0,3,962.19,2.3706666666666667,22,2011-08-16 09:39:00
14009.0,2,695.61,2.822142857142857,42,2011-05-25 15:47:00
14012.0,1,328.8,2.8318181818181816,11,2011-03-07 12:26:00
14013.0,3,473.02,1.3817647058823528,30,2011-08-21 15:01:00
14014.0,1,505.18,0.5679487179487179,39,2011-09-23 13:18:00
14015.0,1,917.34,3.107,20,2011-10-18 10:02:00
14016.0,4,4341.21,3.9495652173913043,154,2011-07-01 11:29:00
14019.0,3,1421.61,2.4148484848484846,37,2011-10-24 10:13:00
14020.0,2,642.8,2.848974358974359,37,2011-11-23 09:22:00
14021.0,3,631.9,4.502272727272727,22,2011-07-07 15:46:00
14022.0,1,440.0,1.2953571428571429,28,2011-04-28 14:39:00
14023.0,2,584.07,2.870967741935484,30,2011-12-02 13:58:00
14024.0,2,327.7,3.70125,16,2011-08-10 11:30:00
14027.0,1,104.82,2.143333333333333,6,2011-10-10 09:01:00
14029.0,2,467.66,4.366,15,2011-10-07 14:46:00
14030.0,8,2360.09,4.054444444444445,210,2011-11-21 16:48:00
14031.0,19,17286.86,4.32708,119,2011-12-02 17:13:00
14032.0,11,2975.59,2.38993006993007,53,2011-12-07 15:23:00
14034.0,3,651.8199999999999,2.354494382022472,82,2011-11-17 14:02:00
14035.0,5,1428.02,2.81030303030303,41,2011-11-11 10:03:00
14036.0,1,626.65,4.371842105263158,38,2011-02-28 09:26:00
14037.0,2,147.20000000000002,3.460714285714286,27,2011-06-16 13:57:00
14038.0,3,1560.38,1.917717391304348,64,2011-09-22 13:37:00
14039.0,1,152.2,2.033333333333333,6,2011-11-06 13:48:00
14040.0,12,3614.92,3.8171063829787233,146,2011-10-30 12:42:00
14041.0,1,141.41,1.870952380952381,21,2011-03-18 13:25:00
14044.0,4,652.82,2.5656937799043065,165,2011-11-13 12:05:00
14045.0,4,1659.75,4.233333333333333,4,2011-08-22 15:27:00
14046.0,1,154.99,0.5407142857142857,14,2011-02-28 14:48:00
14047.0,5,1308.6100000000001,4.8353125,22,2011-12-01 11:43:00
14048.0,1,409.93,2.1890588235294115,83,2011-02-07 14:53:00
14049.0,4,5681.72,2.570655737704918,348,2011-11-23 12:20:00
14050.0,2,746.36,1.5387037037037037,49,2011-11-08 10:00:00
14051.0,23,15610.390000000001,4.660714285714286,52,2011-12-09 10:20:00
14052.0,1,225.36,2.882142857142857,56,2011-11-20 12:30:00
14053.0,2,260.25,1.3775,2,2011-08-07 14:27:00
14054.0,1,92.46,1.5133333333333334,6,2011-10-05 15:49:00
14055.0,1,725.6400000000001,4.453,10,2011-08-25 15:04:00
14056.0,23,8214.65,2.8268083182640145,320,2011-12-08 13:36:00
14057.0,17,6217.96,1.9360211267605636,179,2011-11-16 10:32:00
14059.0,1,183.6,2.3125,8,2011-03-18 10:06:00
14060.0,19,6140.42,1.4406930693069306,86,2011-12-05 12:29:00
14062.0,12,10464.85,2.8256756756756753,60,2011-11-30 10:04:00
14064.0,5,1353.74,1.58,59,2011-11-10 13:14:00
14066.0,1,152.55,4.364285714285715,7,2011-03-18 12:21:00
14067.0,2,374.7,2.8625,51,2011-10-07 10:21:00
14068.0,1,265.85,4.091666666666667,22,2011-01-23 16:02:00
14071.0,8,1438.82,2.4038271604938273,271,2011-12-06 12:27:00
14073.0,1,151.04,2.1415384615384614,13,2011-11-07 15:49:00
14075.0,3,942.26,1.8132558139534884,33,2011-12-05 08:38:00
14076.0,1,122.47,2.009130434782609,43,2011-08-02 15:19:00
14077.0,5,499.41999999999996,2.665952380952381,33,2011-10-30 12:35:00
14078.0,6,1049.37,2.6804615384615382,46,2011-08-30 12:16:00
14079.0,1,375.1,3.2733333333333334,12,2011-08-07 12:10:00
14080.0,1,45.599999999999994,0.95,4,2011-11-07 11:09:00
14081.0,2,934.52,3.0334640522875818,126,2011-02-10 16:17:00
14082.0,1,182.25,2.587586206896552,28,2010-12-10 11:02:00
14083.0,9,1018.43,2.806243093922652,162,2011-12-05 13:14:00
14085.0,18,4448.54,2.401177777777778,272,2011-12-07 13:46:00
14087.0,1,194.42,1.4207246376811595,61,2011-12-07 12:41:00
14088.0,13,50491.81,5.730696095076401,379,2011-11-29 16:16:00
14089.0,1,161.0,2.207142857142857,13,2011-10-14 10:38:00
14090.0,1,76.32000000000001,1.06,1,2011-01-19 10:51:00
14092.0,14,4076.91,2.7328971962616824,117,2011-12-02 12:13:00
14093.0,1,442.85,1.4897142857142855,95,2011-11-27 16:27:00
14096.0,17,65164.79,6.5217080806104475,1119,2011-12-05 17:17:00
14098.0,1,147.35,1.7047619047619047,21,2011-11-03 10:13:00
14099.0,11,3104.17,2.59356,167,2011-11-23 13:53:00
14100.0,1,194.9,3.388461538461539,24,2011-07-25 11:01:00
14101.0,6,5976.79,1.73,15,2011-09-27 12:28:00
14102.0,5,1360.28,2.0744303797468353,35,2011-12-04 15:38:00
14104.0,2,216.20999999999998,7.933809523809523,21,2011-07-08 12:50:00
14105.0,1,1266.23,2.9174324324324328,74,2011-04-14 17:58:00
14107.0,7,2703.23,2.6591056910569106,61,2011-10-19 12:12:00
14108.0,2,597.91,3.093235294117647,33,2011-11-09 10:41:00
14109.0,1,144.2,2.466666666666667,9,2011-09-28 10:18:00
14110.0,12,5683.15,2.3614193548387097,94,2011-12-06 12:26:00
14111.0,4,692.85,3.6799999999999997,10,2011-11-25 13:44:00
14112.0,7,2915.15,2.5103125,117,2011-11-17 12:30:00
14113.0,4,1840.42,2.481176470588235,26,2011-12-06 12:18:00
14114.0,2,386.53,6.312666666666667,15,2011-03-11 09:42:00
14116.0,5,1382.74,3.251666666666667,61,2011-11-20 10:29:00
14117.0,1,90.0,1.25,3,2011-07-19 09:49:00
14121.0,4,2780.15,2.2942138364779874,148,2011-12-06 12:19:00
14124.0,1,419.58000000000004,0.358,4,2011-09-16 13:32:00
14125.0,3,2740.43,3.1613173652694613,159,2011-11-29 12:47:00
14126.0,3,706.1300000000001,4.040666666666667,14,2011-12-02 11:45:00
14127.0,3,709.71,3.9595454545454545,39,2011-08-09 10:49:00
14128.0,2,637.5,1.895,40,2011-10-10 12:00:00
14129.0,5,1123.8600000000001,2.734423076923077,31,2011-12-08 11:02:00
14130.0,1,483.86,2.865373134328358,66,2011-01-24 16:05:00
14132.0,11,3586.0299999999997,1.71775,100,2011-12-07 13:35:00
14133.0,3,605.64,3.7950000000000004,25,2011-08-02 11:34:00
14135.0,15,4690.31,2.472462686567164,95,2011-12-08 11:38:00
14138.0,2,982.3800000000001,2.3117021276595744,40,2011-12-08 12:44:00
14139.0,1,415.82,1.4576923076923076,26,2011-10-24 13:34:00
14140.0,2,935.05,1.823939393939394,60,2011-12-06 09:05:00
14141.0,4,915.13,3.5195,27,2011-12-07 09:53:00
14142.0,1,311.81,1.7704545454545455,22,2010-12-01 16:33:00
14143.0,1,115.8,5.485714285714286,7,2011-07-29 09:48:00
14145.0,4,3742.2,4.95,6,2011-10-24 12:10:00
14146.0,5,4191.0,2.6339047619047617,183,2011-12-01 10:18:00
14147.0,2,483.4,4.55,4,2011-09-22 18:10:00
14148.0,1,157.2,7.55,3,2011-04-20 12:02:00
14149.0,1,446.62,2.9699999999999998,28,2011-05-03 09:44:00
14150.0,2,658.64,1.6823076923076923,23,2011-11-04 10:05:00
14152.0,2,621.29,1.143469387755102,47,2011-09-25 12:54:00
14154.0,2,1345.62,7.893076923076923,52,2011-04-14 16:26:00
14155.0,1,118.75,5.45,6,2011-03-18 14:13:00
14156.0,55,117379.63,3.826914285714286,714,2011-11-30 10:54:00
14157.0,2,432.88,2.1975000000000002,45,2011-11-20 11:32:00
14158.0,1,507.66,1.5365853658536586,41,2011-10-30 15:08:00
14159.0,11,4693.01,1.4932392026578072,501,2011-11-20 12:36:00
14161.0,3,1110.52,3.1771296296296296,87,2011-05-08 11:41:00
14162.0,2,289.36,3.8892,25,2011-06-19 11:36:00
14163.0,4,2445.91,4.738076923076923,36,2011-09-13 15:18:00
14164.0,2,1631.77,1.5541379310344827,28,2011-09-30 12:24:00
14165.0,1,122.53999999999999,3.2376,23,2011-03-09 12:39:00
14167.0,4,574.84,4.298461538461539,27,2011-10-31 14:29:00
14171.0,1,363.79,2.8863793103448274,57,2011-09-02 16:43:00
14173.0,4,450.84,4.376896551724138,28,2011-11-29 11:54:00
14174.0,1,134.46,1.9373076923076922,26,2011-11-06 13:17:00
14175.0,3,3222.3,3.7063758389261743,139,2011-10-11 11:55:00
14176.0,4,576.9000000000001,3.574193548387097,28,2011-02-15 13:12:00
14177.0,4,559.41,4.346666666666667,37,2011-09-14 15:11:00
14178.0,7,1620.93,1.7031192660550458,191,2011-12-01 12:01:00
14179.0,2,719.78,2.813575757575758,135,2011-10-30 12:07:00
14180.0,25,4748.52,9.311208333333333,112,2011-11-29 10:56:00
14184.0,1,452.89,5.418333333333333,24,2011-10-04 12:43:00
14185.0,1,197.65,59.73333333333333,3,2011-01-12 13:52:00
14188.0,6,2054.36,1.975076923076923,34,2011-11-09 12:45:00
14189.0,15,4654.08,2.158,176,2011-12-07 15:55:00
14191.0,13,4684.76,1.9932818532818533,145,2011-12-08 09:23:00
14193.0,2,853.39,2.724047619047619,35,2011-10-03 09:34:00
14194.0,21,11349.52,3.387288428324698,269,2011-12-05 10:38:00
14195.0,2,1012.0,5.992857142857143,7,2011-05-22 10:29:00
14196.0,1,335.52,3.265,6,2011-08-25 10:25:00
14198.0,4,701.4,4.7356410256410255,35,2011-11-21 16:35:00
14199.0,1,185.39999999999998,5.8999999999999995,2,2011-05-05 13:44:00
14201.0,7,747.44,2.545945945945946,32,2011-10-10 13:27:00
14204.0,1,161.03,2.4050000000000002,36,2011-12-07 13:38:00
14205.0,2,466.7,4.167916666666667,23,2011-11-23 10:55:00
14206.0,1,328.15999999999997,1.797,20,2011-04-14 16:38:00
14208.0,1,151.74,3.5269999999999997,10,2011-09-06 12:48:00
14209.0,6,2073.43,5.291494252873563,55,2011-11-29 10:18:00
14210.0,6,1905.8400000000001,3.816372549019608,66,2011-08-26 12:36:00
14211.0,9,2241.1,2.7716964285714285,87,2011-10-17 13:23:00
14212.0,1,1070.48,1.2522222222222221,9,2011-09-11 12:45:00
14214.0,5,1004.38,2.3407462686567166,64,2011-11-09 10:31:00
14215.0,6,1789.72,2.221111111111111,98,2011-11-28 12:19:00
14216.0,4,1839.3,4.716271186440678,47,2011-12-06 14:56:00
14217.0,17,2004.98,5.4955,78,2011-12-08 11:53:00
14218.0,1,169.48000000000002,1.4400000000000002,12,2011-10-28 10:00:00
14219.0,1,89.94,2.2885714285714287,7,2011-12-05 16:23:00
14220.0,2,632.4,3.3961904761904766,21,2011-04-06 13:23:00
14221.0,9,3432.8,3.2711398963730574,123,2011-10-28 13:42:00
14222.0,1,683.17,1.706829268292683,41,2011-06-15 16:42:00
14223.0,3,991.13,3.8998333333333335,50,2011-09-08 13:38:00
14224.0,4,1050.12,3.8577966101694914,105,2011-08-21 13:24:00
14226.0,5,2232.19,2.8997014925373135,64,2011-11-11 11:34:00
14227.0,10,3350.96,2.8489714285714287,117,2011-11-13 15:48:00
14229.0,3,1547.2,3.22,29,2011-10-19 10:04:00
14231.0,3,925.71,3.6696000000000004,47,2011-06-09 11:05:00
14232.0,5,2048.07,1.8238260869565217,81,2011-10-28 11:09:00
14233.0,4,1462.72,2.7905714285714285,30,2011-10-21 15:54:00
14234.0,4,775.46,1.591069182389937,122,2011-11-17 17:53:00
14235.0,5,3144.86,2.017974683544304,65,2011-09-25 14:37:00
14236.0,2,490.86,2.0653333333333332,15,2011-09-20 09:13:00
14237.0,1,161.0,7.122222222222222,9,2010-12-01 13:20:00
14238.0,1,146.85,2.2874999999999996,8,2011-01-17 14:40:00
14239.0,11,2380.85,3.6066964285714285,83,2011-10-27 14:40:00
14240.0,2,890.34,3.439761904761905,37,2011-11-09 13:45:00
14241.0,1,213.70000000000002,1.955,10,2011-06-09 11:46:00
14242.0,2,280.55,3.720625,13,2011-04-19 11:46:00
14243.0,10,2588.77,3.9612765957446805,99,2011-12-01 11:12:00
14245.0,2,1693.45,3.1289814814814814,107,2011-05-04 08:40:00
14246.0,3,1474.06,2.9734666666666665,57,2011-08-21 11:50:00
14247.0,1,136.76999999999998,3.912,19,2011-03-06 15:21:00
14248.0,1,302.58,3.0525,8,2011-01-25 14:45:00
14250.0,3,1904.05,2.487207207207207,94,2011-12-02 14:30:00
14251.0,5,2879.7000000000003,2.0692307692307694,37,2011-12-08 08:32:00
14256.0,2,969.0600000000001,4.05188679245283,51,2011-03-24 13:17:00
14257.0,5,3099.7200000000003,2.838867924528302,88,2011-10-06 16:54:00
14258.0,9,12669.98,3.8380180180180177,58,2011-11-30 15:27:00
14259.0,1,120.0,2.83,5,2011-07-21 10:44:00
14261.0,2,1163.45,5.064038461538461,52,2011-10-20 10:04:00
14262.0,8,2618.23,2.090699300699301,87,2011-12-01 14:17:00
14264.0,2,333.97,6.62,15,2011-07-08 10:20:00
14265.0,2,530.18,5.862903225806452,31,2011-08-22 13:32:00
14267.0,3,1516.24,4.3910909090909085,25,2011-06-30 10:09:00
14270.0,1,492.65000000000003,4.570689655172414,29,2011-01-12 09:33:00
14271.0,1,112.32,2.491,10,2011-04-28 12:47:00
14272.0,2,437.96,2.2675757575757576,33,2011-09-27 10:08:00
14273.0,4,559.97,2.4848275862068965,22,2011-10-19 13:20:00
14276.0,3,1119.74,2.2271875,52,2011-09-02 09:45:00
14277.0,3,4216.2,3.8665777777777777,195,2011-11-24 15:01:00
14280.0,1,134.04,4.73375,8,2011-05-27 10:37:00
14282.0,15,3729.34,1.600320512820513,70,2011-12-06 17:04:00
14284.0,2,595.25,4.821875,24,2011-11-09 08:11:00
14285.0,4,1910.01,4.82037037037037,18,2011-11-18 14:50:00
14286.0,3,4628.75,1.5431785714285713,220,2011-11-16 10:34:00
14287.0,3,176.63,1.913333333333333,9,2011-12-01 13:25:00
14288.0,1,426.6,3.00625,16,2011-05-10 13:22:00
14289.0,6,911.26,5.346382978723404,33,2011-12-01 11:44:00
14290.0,5,2314.65,3.6530693069306936,89,2011-11-28 14:02:00
14291.0,11,3883.25,2.5928691983122363,145,2011-12-08 10:26:00
14292.0,9,4871.93,3.346,64,2011-12-02 11:50:00
14293.0,4,1046.56,2.206393442622951,51,2011-12-06 15:17:00
14295.0,1,166.20000000000002,1.9300000000000002,5,2011-10-30 15:50:00
14297.0,4,1305.33,2.3419354838709676,48,2011-11-22 09:06:00
14298.0,44,51527.3,1.4979780085522296,884,2011-12-01 13:12:00
14299.0,9,3965.62,3.091818181818182,94,2011-12-01 16:05:00
14300.0,1,43.2,1.383333333333333,3,2011-11-21 08:57:00
14301.0,1,640.14,1.3523076923076922,13,2011-08-14 15:33:00
14304.0,1,383.45,4.885294117647058,17,2011-05-01 11:50:00
14305.0,3,1858.96,2.3532380952380954,96,2011-09-29 15:29:00
14306.0,2,2093.32,4.135151515151516,33,2011-10-19 13:23:00
14307.0,6,2995.72,2.4864444444444445,150,2011-09-12 09:38:00
14309.0,9,2352.53,2.456153846153846,74,2011-12-01 13:33:00
14311.0,1,310.26,5.084,20,2011-04-11 10:14:00
14312.0,6,1611.59,3.5480459770114945,74,2011-10-24 09:46:00
14314.0,1,120.0,0.66625,8,2011-08-25 10:39:00
14315.0,6,2481.13,3.71,64,2011-10-26 12:06:00
14317.0,1,508.58000000000004,3.0975,24,2011-10-06 10:44:00
14320.0,2,477.79,1.957741935483871,29,2011-05-17 09:24:00
14321.0,5,1530.75,1.41869918699187,111,2011-11-29 09:47:00
14323.0,2,605.0600000000001,2.996388888888889,32,2011-08-17 11:37:00
14326.0,1,183.85,2.8000000000000003,8,2011-04-11 15:04:00
14327.0,1,311.65,2.5875,12,2011-06-29 13:58:00
14329.0,7,5014.84,2.8467181467181466,218,2011-11-22 15:50:00
14331.0,2,462.65999999999997,3.019285714285714,27,2011-08-07 13:17:00
14332.0,3,866.31,2.1165384615384615,22,2011-11-17 11:54:00
14333.0,1,415.2,8.063333333333334,15,2011-10-03 10:38:00
14334.0,8,2552.21,3.291543209876543,98,2011-11-23 10:01:00
14335.0,2,468.26,2.2895238095238097,55,2011-11-23 13:41:00
14336.0,4,1614.91,1.6151111111111112,77,2011-11-23 11:40:00
14338.0,2,588.22,3.6470967741935483,30,2011-07-01 14:08:00
14339.0,1,309.52,2.032857142857143,14,2011-04-11 11:06:00
14340.0,1,134.7,2.9333333333333336,6,2011-05-05 09:44:00
14341.0,8,2182.28,2.553875968992248,109,2011-10-25 15:48:00
14342.0,4,668.5600000000001,2.8904761904761904,18,2011-11-18 13:21:00
14344.0,8,889.9300000000001,4.225633802816901,56,2011-08-04 13:51:00
14345.0,1,108.97999999999999,3.49,6,2011-11-01 09:51:00
14346.0,2,1021.58,4.602333333333333,55,2011-08-11 09:47:00
14348.0,1,409.57,2.962222222222222,18,2011-03-24 16:23:00
14349.0,1,133.5,2.3193548387096774,31,2011-11-29 15:39:00
14350.0,1,282.93,2.2866666666666666,18,2011-03-10 14:14:00
14351.0,1,51.0,4.25,1,2011-06-28 11:56:00
14352.0,4,1078.96,3.8659574468085105,44,2011-07-05 15:41:00
14353.0,1,90.6,1.3666666666666665,6,2011-05-08 16:06:00
14354.0,2,163.62,1.2377777777777779,9,2011-12-04 11:32:00
14355.0,1,174.4,2.85,11,2010-12-09 12:16:00
14356.0,2,701.23,3.9027272727272724,33,2011-09-21 09:18:00
14357.0,1,225.77,1.9502439024390246,39,2011-10-27 16:23:00
14359.0,3,912.18,3.922727272727273,44,2011-11-20 13:17:00
14360.0,4,2128.23,3.1004237288135594,104,2011-11-08 09:12:00
14362.0,1,161.2,2.3285365853658537,37,2011-11-17 15:08:00
14364.0,8,3717.35,3.0260869565217394,61,2011-08-23 11:01:00
14367.0,16,9261.52,3.1757251908396946,270,2011-12-01 13:19:00
14368.0,1,155.0,6.125,8,2011-01-24 09:52:00
14371.0,1,100.5,3.775,4,2011-02-17 16:35:00
14373.0,1,76.55,11.625,4,2010-12-16 15:40:00
14375.0,1,257.68,1.8789333333333331,57,2011-06-07 13:44:00
14377.0,2,617.05,9.15,11,2011-06-01 13:32:00
14379.0,2,348.1,2.1617391304347824,39,2011-10-26 16:43:00
14381.0,1,202.68,1.627857142857143,56,2011-10-18 17:10:00
14382.0,1,626.0699999999999,1.6106870229007633,121,2011-11-13 16:18:00
14383.0,3,1247.69,3.32593220338983,49,2011-11-01 15:53:00
14385.0,3,202.11,1.6164285714285715,13,2011-11-30 15:36:00
14386.0,1,142.4,3.885714285714286,7,2011-02-16 09:45:00
14387.0,3,1770.56,3.382142857142857,125,2011-11-07 12:29:00
14388.0,8,3212.84,2.7180645161290324,124,2011-11-29 13:32:00
14389.0,2,1043.46,2.1333333333333333,33,2011-10-05 15:17:00
14390.0,9,4652.82,3.07986013986014,135,2011-11-29 13:49:00
14393.0,1,67.95,5.390000000000001,5,2011-05-05 18:16:00
14395.0,9,3507.71,2.787057142857143,181,2011-12-07 14:34:00
14396.0,2,487.99,2.626849315068493,71,2011-10-05 16:09:00
14397.0,19,2612.96,2.0789655172413792,18,2011-12-07 09:22:00
14400.0,1,574.7,1.7368000000000001,25,2011-07-13 15:50:00
14401.0,13,4051.48,1.3996153846153845,113,2011-12-05 13:30:00
14403.0,4,1475.81,6.2535,17,2011-08-01 12:57:00
14404.0,6,1474.32,3.066116504854369,70,2011-11-06 12:30:00
14406.0,1,156.75,3.795,8,2011-08-12 16:54:00
14407.0,6,2157.73,3.5512328767123287,67,2011-08-24 14:02:00
14408.0,7,2606.53,1.8925233644859814,60,2011-11-29 11:41:00
14409.0,6,2059.4500000000003,2.8044444444444445,40,2011-09-29 18:18:00
14410.0,9,1105.07,2.3759067357512955,153,2011-09-08 15:08:00
14411.0,1,1063.0,8.175,14,2011-02-02 10:56:00
14412.0,2,770.03,2.304418604651163,43,2011-10-28 10:45:00
14413.0,1,122.7,2.8065217391304347,22,2010-12-12 13:37:00
14414.0,7,1496.98,0.9145360824742267,79,2011-09-09 12:09:00
14415.0,13,5900.28,2.9509661016949154,283,2011-12-08 14:38:00
14416.0,2,490.22,1.6685714285714286,13,2011-11-17 15:22:00
14418.0,3,1937.25,2.1406451612903226,114,2011-12-06 11:39:00
14419.0,6,1058.06,2.5041747572815534,112,2011-11-29 11:22:00
14420.0,1,387.52,1.5313793103448274,29,2011-09-01 18:07:00
14421.0,2,813.11,2.6351851851851853,25,2011-10-13 13:24:00
14422.0,6,4263.64,2.810225225225225,189,2011-12-09 11:26:00
14423.0,1,265.2,1.9833333333333332,3,2011-05-05 15:12:00
14424.0,1,322.08,6.71,1,2011-11-22 11:48:00
14426.0,10,4481.67,3.2663392857142854,183,2011-11-16 12:25:00
14427.0,2,363.34000000000003,1.9870588235294118,16,2011-10-20 14:23:00
14428.0,5,1244.83,4.181319444444444,108,2011-12-02 13:17:00
14431.0,1,470.36,4.69,17,2011-02-10 10:40:00
14432.0,6,2255.51,1.4508115183246075,256,2011-11-30 08:04:00
14434.0,6,1372.8,4.451666666666667,3,2011-11-18 08:56:00
14436.0,1,89.06,2.1177777777777775,9,2011-09-02 10:13:00
14437.0,1,63.0,1.05,5,2010-12-09 09:27:00
14438.0,1,131.9,1.5944444444444443,9,2011-02-06 14:56:00
14439.0,1,2661.24,6.4809375,32,2011-01-24 11:39:00
14440.0,5,2357.6800000000003,4.7023636363636365,33,2011-12-01 15:42:00
14441.0,4,1712.89,5.544117647058823,43,2011-12-09 09:07:00
14442.0,2,1589.82,6.323492063492063,58,2011-05-19 11:36:00
14443.0,4,1420.2,2.5386021505376344,84,2011-10-17 10:10:00
14446.0,4,1039.58,1.8383276450511945,233,2011-12-09 11:34:00
14447.0,5,1163.23,2.576571428571429,54,2011-11-21 08:28:00
14448.0,2,375.35,2.7175000000000002,20,2011-11-30 13:50:00
14449.0,4,907.1,1.6575968992248062,201,2011-11-21 12:06:00
14450.0,3,483.25,2.7905,32,2011-06-12 10:46:00
14451.0,2,662.59,1.9695412844036697,86,2011-10-10 13:38:00
14452.0,2,264.44,3.127741935483871,55,2011-11-29 12:06:00
14453.0,1,119.93,3.777272727272727,22,2011-06-02 14:15:00
14456.0,9,3062.4,1.7757628865979382,580,2011-12-04 13:59:00
14457.0,1,113.64,1.2550000000000001,4,2011-02-02 09:39:00
14459.0,1,1837.92,3.4364864864864866,37,2011-07-07 13:35:00
14460.0,3,434.34,0.6643749999999999,14,2011-08-21 14:19:00
14461.0,3,2103.06,3.721833333333333,173,2011-07-14 17:11:00
14462.0,11,2004.02,2.8845416666666663,150,2011-10-04 15:55:00
14463.0,3,529.62,5.976666666666667,6,2011-09-02 15:20:00
14465.0,3,1058.6200000000001,2.8282307692307693,107,2011-04-07 12:38:00
14466.0,7,2272.4,3.7937499999999997,35,2011-11-10 14:07:00
14467.0,4,598.76,2.7585555555555556,67,2011-11-22 12:48:00
14470.0,2,461.19,4.8388372093023255,43,2011-11-28 10:31:00
14472.0,8,1936.84,2.7660142348754446,153,2011-08-28 11:01:00
14473.0,2,234.34000000000003,4.107142857142857,7,2011-09-26 15:10:00
14474.0,1,547.66,6.527931034482759,29,2011-10-24 13:26:00
14475.0,3,925.85,3.125238095238095,35,2011-09-29 10:46:00
14476.0,1,215.7,3.2710526315789474,17,2011-03-27 15:39:00
14477.0,4,1309.6,1.8920000000000001,7,2011-11-20 11:11:00
14479.0,2,316.25,4.016666666666667,18,2011-03-31 09:07:00
14480.0,1,279.05,3.0015384615384617,13,2011-11-28 16:35:00
14481.0,2,636.51,1.994,25,2011-06-28 10:38:00
14482.0,6,2068.15,2.442361111111111,110,2011-11-21 13:14:00
14483.0,1,137.1,1.8522222222222224,9,2011-03-03 10:26:00
14484.0,1,321.92,2.0957142857142856,14,2011-10-20 14:11:00
14485.0,1,165.75,2.682978723404255,44,2011-11-01 12:25:00
14487.0,6,1196.33,2.496111111111111,112,2011-11-13 12:17:00
14488.0,1,1064.28,2.131304347826087,46,2011-10-03 09:30:00
14489.0,1,463.38,1.7770000000000001,30,2011-05-16 14:51:00
14491.0,2,340.93,4.54235294117647,17,2011-06-17 15:22:00
14493.0,5,2383.2400000000002,3.024583333333333,95,2011-12-02 16:14:00
14494.0,1,139.56,1.6614285714285713,7,2011-11-14 09:21:00
14495.0,2,123.8,2.0083333333333333,6,2011-10-20 12:28:00
14496.0,2,538.8100000000001,5.65421052631579,16,2011-02-01 09:01:00
