CustomerID,PurchaseCount,TotalSpent,AvgUnitPrice,UniqueItems,Cluster
13138.0,6,962.39,2.8215873015873014,31,0
13139.0,7,5064.94,3.541235294117647,132,1
13140.0,3,423.72,2.9486956521739134,40,0
13141.0,5,2388.75,2.202444444444444,113,0
13142.0,1,307.09,2.9969565217391305,23,0
13144.0,1,110.95,6.216666666666666,3,0
13145.0,4,618.52,51.71,5,0
13146.0,1,228.91,2.027058823529412,16,0
13147.0,4,712.8000000000001,4.95,1,0
13148.0,12,3707.12,3.467742946708464,231,1
13149.0,4,1676.06,2.881860465116279,76,0
13151.0,1,1257.87,5.689324324324324,73,0
13153.0,1,486.22,1.278,15,0
13155.0,4,971.76,2.912,67,0
13157.0,4,1741.22,1.8683908045977011,69,0
13158.0,4,1201.06,2.0106329113924053,59,0
13159.0,4,1437.85,2.7321487603305785,114,0
13160.0,1,91.8,3.025,4,0
13161.0,1,112.75,4.8625,8,0
13162.0,4,1688.29,1.4626582278481013,74,0
13165.0,2,1021.48,0.800952380952381,40,0
13166.0,1,417.2,2.3914634146341465,39,0
13167.0,4,791.33,2.9483076923076923,51,0
13168.0,4,1319.19,3.165267175572519,102,0
13169.0,2,712.88,3.782307692307693,11,0
13170.0,1,116.01,1.54625,29,0
13171.0,3,468.41,4.0445652173913045,37,0
13173.0,2,353.65,2.6467441860465115,41,0
13174.0,3,2817.03,3.3874840764331213,228,1
13176.0,1,492.84,2.7775,66,0
13177.0,1,282.45,3.514705882352941,17,0
13178.0,11,5725.47,2.046566037735849,95,1
13182.0,1,121.18,0.6854545454545454,11,0
13183.0,9,3957.78,2.032659574468085,51,0
13184.0,10,1701.29,1.8393922651933703,138,1
13185.0,1,71.4,5.95,1,0
13186.0,3,1575.89,3.2486075949367086,69,0
13187.0,1,236.02,3.765405405405405,37,0
13188.0,1,114.6,9.575,2,0
13189.0,2,260.68,0.3917241379310344,29,0
13192.0,2,911.94,2.6287301587301584,57,0
13193.0,1,117.88,2.870344827586207,22,0
13194.0,1,60.7,2.65,3,0
13196.0,4,1797.78,2.5078181818181817,97,0
13198.0,6,3401.24,2.379336283185841,199,1
13199.0,38,9817.12,2.6299159663865543,48,1
13200.0,4,870.09,3.375652173913044,42,0
13203.0,4,869.46,2.3040350877192983,56,0
13207.0,2,250.26,2.29125,7,0
13208.0,6,1223.9,2.338456375838926,124,0
13209.0,8,5891.61,2.2679127725856696,255,1
13210.0,1,353.48,1.5118181818181815,22,0
13211.0,3,1197.42,1.4396428571428572,45,0
13212.0,3,788.08,3.745211267605634,128,0
13213.0,5,1520.58,2.721,82,0
13216.0,1,333.74,1.448,5,0
13217.0,3,533.98,2.38,3,0
13218.0,1,62.63999999999999,0.93,5,0
13220.0,4,819.2900000000001,4.531904761904762,18,0
13221.0,2,847.41,5.01439393939394,62,0
13223.0,2,163.20000000000002,1.96,5,0
13224.0,2,2155.95,2.3142592592592592,101,0
13225.0,7,6463.84,2.3603125,23,0
13226.0,1,108.21,2.711875,16,0
13227.0,1,257.7,2.6,9,0
13228.0,1,358.0,1.79,2,0
13229.0,1,160.95,4.0600000000000005,10,0
13230.0,14,2806.97,2.399050736497545,393,1
13232.0,7,1357.6,3.2770531400966183,147,1
13233.0,2,605.12,0.737906976744186,43,0
13235.0,1,1031.07,2.7143103448275863,53,0
13236.0,2,744.85,4.0344444444444445,34,0
13238.0,4,700.73,4.110645161290323,20,0
13239.0,1,329.56,1.590952380952381,21,0
13240.0,4,663.65,3.3132835820895523,59,0
13242.0,3,270.40000000000003,2.08,12,0
13243.0,1,600.07,3.617413793103448,56,0
13244.0,1,121.74,3.747777777777778,27,0
13245.0,1,430.5,6.23125,16,0
13246.0,6,1987.3,1.851418439716312,110,0
13247.0,4,501.12,2.1076,18,0
13248.0,2,465.68,2.6873076923076926,25,0
13249.0,3,711.41,3.430869565217391,21,0
13253.0,2,1030.4,1.1419444444444444,35,0
13255.0,2,399.51,4.96,13,0
13258.0,3,698.58,3.663684210526316,28,0
13259.0,1,292.32,2.308390804597701,77,0
13260.0,1,557.62,4.9675,8,0
13261.0,2,944.1,5.488888888888889,8,0
13262.0,1,200.29,3.092727272727273,11,0
13263.0,35,7454.07,2.2423792486583185,450,1
13265.0,5,2107.66,2.3726373626373625,66,0
13266.0,12,3834.26,1.9028877005347595,82,1
13267.0,19,4521.49,3.5107582938388626,88,1
13268.0,11,3214.69,1.5559545454545454,257,1
13269.0,15,5346.2300000000005,2.545474683544304,177,1
13270.0,1,590.0,2.95,1,0
13271.0,1,217.38,1.1966666666666663,79,0
13272.0,2,276.56,5.339333333333333,15,0
13273.0,1,138.98,1.298125,16,0
13276.0,2,590.9300000000001,5.097666666666667,30,0
13277.0,4,258.4,1.45,5,0
13278.0,1,542.73,1.9269565217391305,46,0
13279.0,1,137.75,2.603333333333333,9,0
13280.0,3,814.86,2.6203529411764706,67,0
13282.0,3,1132.14,4.676216216216217,29,0
13283.0,2,93.66,1.3071428571428572,7,0
13284.0,1,201.19,4.397692307692308,13,0
13285.0,4,2709.12,2.134866310160428,157,1
13291.0,1,361.11,2.6642857142857146,41,0
13292.0,2,578.9399999999999,3.7332258064516126,29,0
13294.0,2,873.74,3.6888888888888887,48,0
13295.0,1,201.2,3.49,10,0
13296.0,1,87.4,2.408,5,0
13297.0,4,2089.85,2.977966101694915,52,0
13298.0,1,360.0,3.75,2,0
13299.0,1,142.5,4.75,5,0
13300.0,1,371.89,2.3865,20,0
13301.0,4,618.09,2.637654320987654,75,0
13302.0,1,63.75,12.75,1,0
13304.0,1,300.42,3.161904761904762,21,0
13305.0,10,2000.86,3.362098765432098,50,0
13307.0,1,15.0,3.75,1,0
13308.0,3,1385.51,3.0190740740740742,49,0
13309.0,5,1456.79,1.6181308411214952,82,0
13310.0,3,1132.03,3.248055555555556,65,0
13311.0,2,598.57,4.120769230769231,25,0
13313.0,5,1555.32,2.132307692307692,47,0
13314.0,3,775.94,3.187903225806452,55,0
13316.0,4,5977.7300000000005,2.504022988505747,66,0
13317.0,6,2273.68,4.001209677419355,100,0
13318.0,3,640.76,2.857,14,0
13319.0,26,10845.55,3.273970588235294,209,1
13320.0,4,1548.7,1.8131132075471696,77,0
13321.0,2,567.36,2.1245454545454545,10,0
13322.0,1,199.48,2.7704000000000004,25,0
13323.0,5,787.85,4.55,6,0
13324.0,10,7121.95,2.7862666666666667,25,0
13325.0,1,675.3,3.0283333333333338,12,0
13327.0,8,3627.77,2.772222222222222,74,0
13328.0,1,1308.48,1.8776470588235288,17,0
13329.0,2,789.0,2.2535294117647062,16,0
13330.0,3,1140.93,2.020377358490566,37,0
13332.0,1,350.9,3.0352380952380957,21,0
13334.0,3,3536.82,2.926119402985075,207,1
13336.0,1,795.12,2.5023529411764707,51,0
13338.0,1,487.02,6.575263157894737,19,0
13339.0,1,860.12,5.235555555555556,54,0
13340.0,7,10736.48,2.760223880597015,128,1
13341.0,1,775.85,4.182142857142857,42,0
13343.0,1,353.43,6.25421052631579,19,0
13344.0,3,2543.72,5.008487394957983,115,0
13345.0,1,389.5,5.6450000000000005,20,0
13347.0,1,341.36,7.52,8,0
13348.0,1,233.76,2.205714285714285,14,0
13349.0,1,247.32,4.02625,16,0
13350.0,2,979.12,8.31575,36,0
13351.0,1,373.94,6.498125,16,0
13352.0,1,397.98,3.779583333333333,24,0
13354.0,1,743.53,1.848627450980392,51,0
13355.0,1,674.7,2.7259375,32,0
13356.0,1,768.24,4.316190476190476,42,0
13357.0,1,609.95,2.9174444444444445,85,0
13358.0,1,439.03,5.006551724137931,29,0
13359.0,1,439.56,5.8,23,0
13362.0,4,3090.74,3.499277108433735,128,0
13363.0,2,992.5,3.8373333333333335,47,0
13364.0,1,134.95999999999998,2.598,10,0
13365.0,2,2225.37,3.115703125,122,0
13366.0,1,56.16,0.39,1,0
13368.0,2,623.4,4.917586206896552,29,0
13369.0,1,308.28000000000003,6.5442857142857145,14,0
13370.0,1,754.87,3.7279487179487183,39,0
13372.0,1,378.64,6.020434782608696,23,0
13373.0,3,3312.25,3.27006329113924,135,0
13375.0,1,778.65,3.137567567567568,37,0
13376.0,3,1019.76,5.379811320754717,45,0
13379.0,3,572.56,1.7503092783505154,85,0
13381.0,6,3639.31,3.0504069767441857,77,0
13382.0,1,222.99,2.752,15,0
13384.0,7,4151.93,3.173223684210526,123,1
13385.0,1,534.57,4.533142857142857,35,0
13388.0,2,677.1,4.560857142857143,35,0
13389.0,3,797.96,3.844901960784314,50,0
13390.0,1,544.08,3.060769230769231,13,0
13391.0,1,59.8,14.95,1,0
13394.0,8,2520.02,1.638,124,1
13395.0,1,307.72,2.7238095238095235,21,0
13396.0,2,1360.99,3.894883720930233,42,0
13397.0,5,1544.13,4.0,28,0
13398.0,1,457.34,3.4296153846153845,26,0
13402.0,2,621.23,1.97974358974359,32,0
13403.0,1,75.0,2.9166666666666665,3,0
13404.0,2,252.49,2.900909090909091,11,0
13405.0,3,572.451,5.427814814814814,25,0
13408.0,62,28117.04,2.439100418410042,234,1
13410.0,5,1003.06,2.440714285714286,15,0
13411.0,1,213.55,3.263888888888889,17,0
13414.0,3,1390.5,1.8404166666666668,23,0
13416.0,2,712.5,5.455263157894737,11,0
13417.0,2,640.83,6.356428571428571,26,0
13418.0,18,6127.43,2.9381578947368423,223,1
13419.0,1,221.06,1.011875,16,0
13420.0,2,159.85,3.5425,8,0
13421.0,2,1851.08,2.088461538461538,88,0
13422.0,1,2626.3,3.0306299212598424,127,0
13425.0,3,1624.21,2.634102564102564,66,0
13426.0,10,3641.32,1.8858598726114648,103,1
13427.0,3,582.6,1.65,25,0
13428.0,1,218.47,1.9724324324324325,70,0
13429.0,4,1006.8,1.2207462686567163,55,0
13430.0,2,679.45,1.6575510204081632,48,0
13431.0,2,1269.1,3.2167391304347825,44,0
13434.0,2,534.24,1.652,9,0
13435.0,7,3809.89,2.935247524752475,68,0
13436.0,1,196.89,5.829999999999999,12,0
13437.0,7,3408.06,4.888982035928144,143,1
13439.0,1,283.71,1.7253703703703704,54,0
13441.0,1,296.64,1.926153846153846,13,0
13447.0,3,1129.14,3.139830508474576,55,0
13448.0,6,3539.37,3.182205128205128,137,1
13449.0,1,291.88,1.924736842105263,19,0
13450.0,6,2043.72,1.5401408450704224,32,0
13451.0,5,2976.15,2.1018284424379234,315,1
13452.0,2,590.0,295.0,1,0
13453.0,2,356.98,4.546470588235294,16,0
13455.0,2,1058.34,4.624347826086956,42,0
13456.0,6,1766.72,3.458730158730159,43,0
13458.0,14,9646.57,2.4352356020942407,242,1
13460.0,2,183.44,1.06,16,0
13461.0,3,1445.0,1.5685185185185186,14,0
13462.0,1,151.5,3.388888888888889,9,0
13464.0,1,674.68,3.205609756097561,41,0
13466.0,1,307.9,2.841764705882353,17,0
13467.0,2,1083.71,2.731818181818182,89,0
13468.0,37,5704.97,4.103245033112583,184,1
13470.0,2,165.0,1.65,7,0
13471.0,4,2531.58,2.507538461538461,214,1
13473.0,2,422.64,3.728095238095238,21,0
13474.0,1,229.59,2.32265625,59,0
13475.0,4,1431.78,2.8886046511627907,64,0
13476.0,2,1238.47,8.79551724137931,56,0
13477.0,6,1454.58,2.530886075949367,57,0
13479.0,2,300.95,4.6466666666666665,14,0
13481.0,5,1804.56,2.2855963302752293,98,0
13482.0,1,184.64,2.439090909090909,11,0
13483.0,1,140.34,1.0559999999999998,10,0
13484.0,1,313.8,7.5,8,0
13485.0,1,454.24,2.425217391304348,23,0
13486.0,3,1122.41,2.91,69,0
13487.0,3,575.4,4.451176470588235,26,0
13488.0,13,8968.31,3.4669194312796208,271,1
13489.0,4,449.52,1.417142857142857,11,0
13491.0,10,1215.82,3.372093023255814,73,0
13492.0,3,1269.84,4.5016,38,0
13493.0,2,618.63,12.89625,6,0
13494.0,1,316.26000000000005,3.665,18,0
13495.0,5,2044.87,2.5783333333333336,34,0
13496.0,2,653.33,3.108285714285714,28,0
13497.0,2,348.05,2.973684210526316,19,0
13499.0,5,1159.11,2.131666666666667,31,0
13500.0,3,1166.77,3.627076923076923,60,0
13501.0,1,1340.32,3.732115384615384,52,0
13502.0,3,292.0,1.7977777777777777,17,0
13503.0,1,216.85,2.1811764705882357,17,0
13504.0,1,295.93,3.7018181818181817,22,0
13505.0,4,4393.63,3.2970232558139534,182,1
13506.0,2,458.52,2.8611538461538464,26,0
13507.0,4,2479.16,3.3541975308641976,146,1
13508.0,1,110.97,5.1925,12,0
13509.0,7,979.72,1.3643181818181818,27,0
13510.0,4,1791.56,2.385913043478261,86,0
13512.0,1,251.21,4.1353333333333335,15,0
13513.0,1,205.1,3.685,10,0
13514.0,1,152.20000000000002,4.175000000000001,4,0
13515.0,4,891.12,2.1654237288135594,50,0
13516.0,3,1389.41,2.9477272727272723,43,0
13517.0,3,2128.42,2.921631205673759,125,0
13518.0,1,659.4399999999999,2.7518421052631576,36,0
13519.0,1,122.75,6.34375,8,0
13520.0,6,3624.35,4.549462365591398,49,0
13521.0,3,1093.65,1.8141743119266056,313,1
13522.0,1,125.8,3.2700000000000005,5,0
13523.0,5,3964.88,6.2013372093023245,157,1
13524.0,5,680.1800000000001,3.4651851851851854,17,0
13525.0,2,628.78,3.901666666666667,5,0
13527.0,7,2287.51,2.858340807174888,153,1
13529.0,2,307.76,5.598666666666667,15,0
13531.0,2,483.8,4.539545454545455,17,0
13532.0,1,210.31,2.223181818181818,66,0
13533.0,3,270.79,1.9332894736842103,61,0
13534.0,25,5870.08,2.811013513513514,119,1
13536.0,7,3448.29,3.2182681564245814,91,0
13538.0,7,1280.85,7.4764,10,0
13539.0,3,631.34,4.195135135135135,35,0
13544.0,2,291.41,2.943448275862069,76,0
13546.0,3,626.99,2.204285714285714,72,0
13548.0,2,682.41,2.8149193548387097,114,0
13549.0,7,918.2,3.5321568627450985,37,0
13551.0,1,91.8,7.65,4,0
13552.0,12,3740.07,3.911284403669725,82,1
13555.0,4,4149.28,2.388235294117647,128,0
13557.0,2,584.06,1.4773529411764703,31,0
13558.0,4,605.06,2.2094857142857145,123,0
13560.0,1,174.37,2.9854545454545454,32,0
13561.0,1,141.86,3.5464285714285717,14,0
13562.0,3,1799.33,3.83719512195122,50,0
13563.0,2,777.53,8.512857142857143,49,0
13564.0,3,1749.02,10.248795180722892,68,0
13565.0,2,240.22,1.7186842105263158,35,0
13566.0,2,874.71,1.8909090909090909,134,0
13568.0,1,192.85,3.001136363636364,41,0
13569.0,2,373.75,3.1531764705882352,73,0
13570.0,1,239.49,2.102592592592593,27,0
13571.0,12,2092.32,1.7267741935483871,157,1
13572.0,1,1384.25,4.502424242424243,32,0
13573.0,2,294.4,3.5473076923076925,24,0
13575.0,5,732.0699999999999,2.1478260869565218,41,0
13576.0,18,6717.34,3.223492063492064,78,1
13577.0,4,1687.6,3.086987951807229,61,0
13579.0,2,467.04,4.260434782608695,19,0
13581.0,1,118.0,4.48,10,0
13583.0,1,781.03,2.0120754716981133,53,0
13584.0,1,142.4,4.164583333333333,24,0
13587.0,1,712.4,6.63625,8,0
13588.0,9,2478.95,1.376494252873563,131,1
13589.0,2,379.65,6.701428571428571,21,0
13590.0,6,1981.92,1.8458620689655167,70,0
13591.0,3,1117.13,3.979310344827586,56,0
13592.0,4,247.96,6.26,15,0
13593.0,5,2037.08,4.3735156250000005,77,0
13594.0,1,396.97,1.5953846153846152,26,0
13596.0,2,697.04,2.282951807228916,133,0
13598.0,1,180.17,3.3560000000000003,33,0
13599.0,21,5153.67,2.7971659919028338,171,1
13600.0,1,219.52,3.0642105263157893,19,0
13601.0,2,693.32,1.8624242424242423,90,0
13602.0,1,428.89,2.0608695652173914,23,0
13603.0,1,164.34,2.111851851851852,27,0
13606.0,3,280.54,2.2688372093023257,40,0
13607.0,1,678.01,3.150612244897959,93,0
13610.0,7,1131.88,2.878982300884956,165,1
13611.0,3,1171.8,2.35472972972973,67,0
13614.0,4,1610.46,3.7748756218905473,171,1
13615.0,1,417.69,3.387391304347826,23,0
13617.0,3,544.18,2.789772727272727,31,0
13618.0,1,177.34,1.0353846153846151,13,0
13621.0,1,213.85,1.1289473684210527,19,0
13623.0,5,747.78,3.594444444444444,75,0
13626.0,1,257.23,2.1405263157894736,19,0
13627.0,5,1638.47,2.9745652173913046,84,0
13629.0,11,7792.36,2.3242372881355933,28,0
13630.0,7,2031.78,2.003098591549296,51,0
13631.0,11,3070.42,6.16090909090909,6,0
13632.0,5,2121.27,3.173561643835616,121,0
13634.0,5,1575.16,3.3305851063829786,156,1
13635.0,1,1071.03,2.405806451612903,62,0
13636.0,5,949.12,3.785396825396825,57,0
13637.0,3,810.5,2.365841584158416,79,0
13638.0,1,122.64,2.9925,8,0
13639.0,1,1033.34,1.443,39,0
13642.0,1,354.8,3.251212121212121,57,0
13643.0,3,519.44,2.394642857142857,24,0
13644.0,4,2624.26,3.043013698630137,144,1
13645.0,1,252.1,3.37,5,0
13647.0,4,1678.12,3.3203797468354432,65,0
13649.0,2,346.6,3.191304347826087,23,0
13650.0,6,1836.34,3.1525,79,0
13651.0,2,94.2,6.058333333333334,6,0
13652.0,3,1095.08,3.123333333333333,48,0
13654.0,6,2707.33,2.526686746987952,157,1
13655.0,2,932.97,3.3296428571428573,52,0
13656.0,2,379.65,1.7189795918367348,49,0
13657.0,2,382.14,2.993125,16,0
13658.0,5,2639.17,4.0226851851851855,91,0
13659.0,2,1573.2,3.829134615384616,92,0
13662.0,3,897.76,3.28,50,0
13663.0,1,189.47,4.5,13,0
13666.0,3,84.65,3.7416666666666663,12,0
13667.0,1,305.02,2.4348275862068967,82,0
13668.0,21,6363.59,2.976063829787234,284,1
13669.0,2,218.55,2.7511111111111117,9,0
13670.0,1,349.7,1.8768,25,0
13672.0,2,186.39,4.463333333333334,4,0
13673.0,2,396.92,3.301846153846154,47,0
13675.0,2,486.8200000000001,1.9028,25,0
13678.0,1,232.6,0.39375,16,0
13680.0,4,3722.42,2.205230769230769,164,1
13681.0,4,827.83,2.902456140350877,37,0
13682.0,1,59.5,7.083333333333333,3,0
13684.0,1,67.23,1.7446666666666668,29,0
13685.0,7,3119.44,0.7007692307692308,29,0
13686.0,1,72.0,1.1625,8,0
13689.0,1,910.0,1.7,6,0
13690.0,1,172.25,5.972222222222222,9,0
13692.0,3,1488.32,2.598490566037736,48,0
13694.0,50,65039.62,1.5689964788732396,366,2
13695.0,15,2504.13,2.646888888888889,46,0
13697.0,1,151.29999999999998,1.393333333333333,12,0
13699.0,1,308.58000000000004,6.306428571428572,14,0
13700.0,10,2265.12,1.585736040609137,139,1
13703.0,1,99.5,9.95,1,0
13704.0,9,2308.06,3.328805970149254,111,1
13705.0,3,711.86,7.608571428571427,25,0
13706.0,1,330.79,2.774,20,0
13707.0,2,806.41,4.463333333333334,48,0
13708.0,1,296.88,2.057450980392157,49,0
13709.0,13,6328.05,3.551071428571429,244,1
13710.0,1,180.48,1.16625,8,0
13711.0,2,252.06,3.78,11,0
13712.0,1,228.84,1.235,10,0
13715.0,5,1079.34,2.284761904761905,89,0
13716.0,1,138.28,1.4195238095238094,21,0
13717.0,6,1445.01,2.04343137254902,92,0
13718.0,2,306.55,5.529166666666666,9,0
13719.0,5,1041.68,3.266,56,0
13720.0,4,799.9,3.17906976744186,42,0
13721.0,1,524.14,2.8510714285714287,28,0
13722.0,3,2375.41,2.8843529411764703,75,0
13723.0,1,199.85,5.283333333333333,6,0
13725.0,8,1980.56,4.336057692307692,95,0
13726.0,2,1079.66,1.076190476190476,39,0
13727.0,2,333.48,2.941,19,0
13728.0,6,1016.14,5.451746031746032,38,0
13730.0,2,752.6,3.238139534883721,38,0
13731.0,2,610.59,4.289473684210527,36,0
13732.0,1,491.86,1.58,33,0
13735.0,4,2885.24,4.036377551020408,158,1
13736.0,2,731.9,2.177696335078534,166,1
13737.0,1,339.6,3.848666666666667,29,0
13739.0,1,216.9,5.483333333333333,3,0
13740.0,1,350.75,1.5960869565217393,23,0
13741.0,3,668.4300000000001,5.225588235294118,34,0
13742.0,12,3131.02,4.103551401869159,200,1
13743.0,7,1341.6,1.1202439024390245,8,0
13744.0,2,1156.36,1.7072222222222222,54,0
13745.0,1,300.04,0.6456000000000001,25,0
13747.0,1,79.6,9.95,1,0
13748.0,5,948.25,3.996428571428571,24,0
13750.0,5,1647.26,5.020416666666667,20,0
13751.0,1,296.25,3.53,9,0
13752.0,6,1186.28,3.0701315789473687,64,0
13753.0,1,741.26,1.7942857142857145,35,0
13754.0,2,282.6,2.3375,11,0
13755.0,9,2161.35,3.0728947368421053,232,1
13756.0,14,5189.52,2.7371126760563382,66,1
13758.0,7,3190.55,3.287948717948718,104,0
13759.0,2,659.4100000000001,3.3628,24,0
13760.0,2,286.79,1.984561403508772,50,0
13761.0,2,1070.65,2.949428571428572,68,0
13762.0,1,306.72,1.26,7,0
13763.0,1,1714.96,2.598,15,0
13764.0,3,1521.76,2.723990384615385,183,1
13767.0,37,17220.36,3.713532608695652,55,1
13769.0,10,2796.51,3.727777777777778,73,0
13771.0,4,2634.45,2.6267226890756303,114,0
13772.0,3,1132.13,2.463898305084746,141,0
13774.0,1,345.0,3.290909090909091,22,0
13777.0,33,25977.16,2.269137055837563,36,1
13778.0,1,178.7,3.3,9,0
13780.0,2,360.01,2.5831578947368423,56,0
13781.0,1,127.84,4.557058823529411,17,0
13782.0,6,912.0,3.508521739130435,96,0
13784.0,11,2462.79,2.6380645161290324,9,0
13786.0,1,230.4,1.8928571428571428,7,0
13787.0,2,309.04,2.4777419354838712,24,0
13790.0,1,348.8,0.7717777777777777,45,0
13791.0,2,1516.0,1.2463636363636363,7,0
13792.0,2,195.55,3.5461538461538464,13,0
13798.0,57,37153.85,2.1165329512893982,113,1
13799.0,2,688.86,2.1302564102564103,32,0
13800.0,1,558.32,2.553939393939394,33,0
13801.0,1,324.8,3.954347826086957,23,0
13802.0,3,4599.42,2.6631666666666667,55,0
13803.0,1,277.07,2.922941176470588,17,0
13804.0,7,2635.79,3.0835036496350363,124,1
13805.0,2,924.6,0.5930769230769231,10,0
13806.0,1,256.38,5.233,10,0
13807.0,1,112.6,5.15,7,0
13808.0,5,1747.66,3.753157894736842,70,0
13809.0,1,155.05,7.108333333333333,11,0
13810.0,3,1499.01,21.278,32,0
13811.0,3,814.5,26.25,7,0
13812.0,3,539.0,3.586111111111111,33,0
13813.0,4,1366.86,4.282608695652174,54,0
13814.0,2,1579.12,3.020701754385965,37,0
13815.0,4,4027.36,2.566875,132,0
13816.0,2,571.6700000000001,4.742142857142857,25,0
13817.0,2,382.98,3.219583333333333,20,0
13819.0,3,1140.35,2.003611111111111,26,0
13821.0,2,385.64,3.2916949152542374,51,0
13822.0,2,632.0,1.7905208333333331,90,0
13823.0,2,957.66,3.9205,39,0
13824.0,5,1698.94,2.7528260869565218,34,0
13826.0,1,189.5,5.73,10,0
13827.0,3,412.05,3.7441935483870967,83,0
13828.0,1,209.49,1.9046666666666667,15,0
13831.0,6,2202.99,3.957432432432433,58,0
13832.0,1,52.2,2.283333333333333,3,0
13833.0,1,384.8,4.9,28,0
13835.0,4,834.57,3.2005454545454546,48,0
13837.0,2,271.24,2.1978947368421053,17,0
13838.0,4,691.73,3.102528735632184,144,0
13841.0,1,85.0,0.85,1,0
13842.0,9,3385.62,4.044271844660194,155,1
13844.0,1,361.62,2.4605,20,0
13845.0,1,312.98,1.9544444444444444,9,0
13846.0,3,865.0600000000001,3.524909090909091,55,0
13848.0,3,1255.0,0.462,3,0
13849.0,2,1537.95,3.023960396039604,97,0
13850.0,1,1595.48,2.4186021505376343,93,0
13851.0,3,2651.46,2.238888888888889,77,0
13853.0,1,1090.14,4.546086956521739,23,0
13854.0,25,8109.519999999999,4.628363636363637,39,1
13856.0,3,388.5,1.06,10,0
13858.0,1,216.17,4.335454545454545,11,0
13859.0,1,201.16,2.887857142857143,27,0
13860.0,5,1245.9,3.514605263157895,58,0
13862.0,8,2209.36,1.6970503597122304,97,0
13863.0,1,305.78,2.5965,20,0
13865.0,4,501.56,3.902333333333333,26,0
13866.0,1,145.67000000000002,3.375714285714286,7,0
13867.0,3,1015.29,3.9440983606557376,51,0
13868.0,2,3192.54,1.854242424242424,32,0
13869.0,4,3104.95,2.944592833876221,234,1
13870.0,8,2770.94,3.378608695652174,91,0
13871.0,13,6403.25,3.760892857142857,155,1
13873.0,3,389.6,4.609565217391304,21,0
13874.0,1,540.45,5.505555555555556,18,0
13875.0,5,1786.79,1.9584615384615385,79,0
13876.0,1,122.7,5.114285714285714,7,0
13877.0,1,117.24,1.1766666666666663,3,0
13878.0,1,1281.53,4.655277777777778,35,0
13880.0,13,3219.77,2.68830303030303,125,1
13881.0,20,17159.52,2.6765168539325845,72,1
13882.0,5,1191.13,3.381846153846154,54,0
13883.0,5,2674.48,3.3760563380281687,108,0
13884.0,5,787.6,3.5635593220338984,45,0
13885.0,2,506.8,3.960714285714286,28,0
13886.0,1,243.56,3.805,16,0
13887.0,1,349.55,3.8542105263157898,19,0
13888.0,2,605.63,4.1217500000000005,38,0
13889.0,1,416.9,3.8333333333333335,15,0
13890.0,10,1883.81,3.401545454545454,74,0
13892.0,4,632.97,1.1092592592592592,26,0
13893.0,1,821.1,6.199999999999999,21,0
13894.0,3,564.62,2.6707407407407406,25,0
13895.0,4,2593.07,2.935338983050848,97,0
13897.0,1,311.16,1.9476470588235293,17,0
13898.0,1,155.93,2.6141666666666667,12,0
13899.0,2,388.52,3.031052631578948,19,0
13900.0,3,740.95,3.113720930232558,42,0
13901.0,5,2867.2,3.7404697986577182,144,1
13904.0,2,332.64,1.323846153846154,24,0
13908.0,4,2369.55,2.867540983606557,104,0
13911.0,9,2580.91,2.389189189189189,120,1
13914.0,2,626.45,2.552121212121212,28,0
13917.0,2,272.04,2.022222222222222,16,0
13918.0,2,1212.84,2.1853333333333333,30,0
13919.0,2,384.81,2.836071428571429,24,0
13922.0,1,172.25,4.988571428571428,7,0
13923.0,1,351.13,2.9745,20,0
13924.0,6,1838.85,2.6076068376068373,90,0
13925.0,4,678.25,5.914390243902439,28,0
13926.0,1,223.85,6.533636363636364,11,0
13927.0,1,348.99,2.6957142857142857,21,0
13928.0,4,464.57,5.767407407407408,23,0
13929.0,2,842.65,5.294444444444444,8,0
13930.0,2,337.34,1.6405882352941177,15,0
13931.0,2,1237.53,2.0460344827586208,56,0
13932.0,1,307.4,6.103125,16,0
13933.0,2,608.7900000000001,3.460434782608696,23,0
13934.0,1,922.1,3.1870967741935483,31,0
13936.0,1,376.58,1.5419230769230767,26,0
13937.0,1,158.85,1.6944444444444444,9,0
13938.0,1,71.66,1.012857142857143,7,0
13939.0,3,568.55,1.1835555555555557,43,0
13940.0,4,839.14,3.121428571428571,39,0
13941.0,5,5112.96,3.858444444444444,24,0
13946.0,3,561.5699999999999,1.679090909090909,11,0
13947.0,1,90.6,2.93,5,0
13948.0,1,102.0,3.95,3,0
13949.0,6,2427.32,1.456625,124,0
13950.0,4,745.06,4.589714285714285,33,0
13951.0,3,674.45,3.4892307692307694,38,0
13952.0,2,3251.071,3.98329197080292,120,0
13953.0,7,3515.68,2.293,8,0
13954.0,2,439.92,5.4508,24,0
13955.0,2,322.96,3.016060606060606,33,0
13956.0,5,1026.42,3.4226973684210527,123,0
13959.0,3,598.2,2.203913043478261,79,0
13960.0,2,230.22,2.105,11,0
13962.0,2,169.55,7.019090909090909,11,0
13963.0,4,664.54,3.268,35,0
13967.0,1,80.7,3.6,2,0
13969.0,18,9053.94,2.954297124600639,334,1
13971.0,8,2758.26,2.225167785234899,118,1
13972.0,2,190.25,2.546,15,0
13973.0,1,264.7,3.756363636363636,11,0
13974.0,1,413.59,2.1967857142857143,28,0
13975.0,6,2526.28,2.195414201183432,240,1
13976.0,1,357.98,3.568,10,0
13978.0,2,196.79,1.2106666666666668,14,0
